REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
74341,2025,09,4,35,4,01,1,2,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,03,,444
74342,2025,09,4,11,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,54
74343,2025,09,4,35,4,12,,1,1,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,843
74344,2025,09,1,35,4,02,4,2,6,5,1,,,2,3,12,07,32,,,,150,150,2,150,150,0,,0,0,0,4,29,,2535,3,1,3,4,,,,,,,,,,,,,,,,,2,18,,1159
74345,2025,09,1,13,0,08,,2,1,4,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,128,,3205,1,1,2,4,,,,,,,,,,,,,,,,,1,08,,80
74346,2025,09,1,59,0,09,,2,1,5,1,,,2,3,17,02,08,,,,100,100,2,100,100,0,,0,0,0,3,45,,2300,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,234
74347,2025,09,4,10,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,91
74348,2025,09,1,35,0,12,,1,6,1,2,,,2,3,10,07,34,,,,120,120,2,200,200,0,,0,0,0,5,240,,1700,3,1,2,4,,,,,,,,,,,,,,,,,,01,,257
74349,2025,09,1,59,9,05,,2,6,5,1,,,2,3,20,01,02,,,,375,375,1,375,375,0,,0,0,0,,109,,4615,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,891
74350,2025,09,1,46,6,07,,1,1,5,1,,,2,1,07,02,09,,,,400,400,1,400,400,0,,0,0,0,,27,,2750,3,1,2,4,,,,,,,,,,,,,,,,,1,03,2,190
74351,2025,09,1,24,0,04,,2,2,5,1,,,1,3,16,05,20,,,,350,380,1,350,380,0,,0,30,30,,62,,4286,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,120
74352,2025,09,1,35,0,10,,1,6,1,1,,,2,3,08,10,43,,,,300,300,1,300,300,0,,0,0,0,,49,,2500,3,1,4,4,,,,,,,,,,,,,,,,,1,18,,193
74353,2025,09,1,47,0,03,6,2,2,5,1,,,6,3,09,07,33,,,,400,400,1,400,400,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,1,02,,236
74354,2025,09,3,35,4,02,4,2,6,5,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,16,7,1,,,14,2,,1,1,1,1,,3,,,1,15,,919
74355,2025,09,1,24,0,05,,1,2,4,1,,,2,3,08,01,04,,,,400,400,1,400,400,0,,0,0,0,,196,,4567,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,114
74356,2025,09,4,13,0,12,,2,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,01,,82
74357,2025,09,1,24,0,06,,1,2,5,1,,,1,3,18,01,02,,,,350,370,1,350,370,0,,0,20,20,,240,,6770,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,175
74358,2025,09,1,35,4,11,,1,1,5,1,,,2,3,17,02,08,,,,400,420,1,400,420,0,,0,20,20,,240,,3173,3,1,1,1,,,,,,,,,,,,,,,,,,02,,662
74359,2025,09,1,10,0,07,,2,1,4,1,,,6,3,20,07,32,,,,200,100,2,200,100,,,,,,5,224,,,,,,,,,,,,,,,,,,,,,,,1,03,2,43
74360,2025,09,2,35,4,03,5,2,6,5,1,,,1,2,16,02,08,0,2,2,350,0,1,350,0,,,,,,,48,,2637,1,1,4,4,,,,,,,,,,,,,,,,,3,04,,197
74361,2025,09,4,35,0,11,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,11,,265
74362,2025,09,4,35,0,12,,1,1,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,596
74363,2025,09,1,11,0,03,6,2,6,3,1,,,1,3,21,03,11,,,,375,225,1,375,225,150,1,0,0,0,,69,,4133,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,89
74364,2025,09,3,46,6,02,4,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,,,16,2,,,,1,1,,2,,,1,01,,251
74365,2025,09,4,59,9,10,,2,1,6,,1,1,1,3,16,05,20,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,4,,,,,,,,,,,1,05,,437
74366,2025,09,4,24,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,01,,560
74367,2025,09,1,47,0,02,4,2,6,6,2,,,1,3,16,05,20,,,,50,40,2,130,140,0,,0,0,0,4,37,,2090,3,4,2,2,,,,,,,,,,,,,,,,,2,10,,199
74368,2025,09,1,59,9,11,,2,1,5,1,,,4,2,14,02,07,,,,50,50,2,50,50,,,,,,5,240,,,,,,,,,,,,,,,,,,,,,,,,02,,280
74369,2025,09,1,24,1,03,5,2,6,4,1,,,1,3,17,04,16,,,,375,390,1,375,390,0,,15,0,15,,100,,4437,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,706
74370,2025,09,1,35,4,04,,2,1,6,1,,,2,1,10,04,17,,,,400,400,1,400,400,0,,0,0,0,,8,,3200,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,1233
74371,2025,09,1,24,0,05,,2,1,4,1,,,3,3,14,05,25,,,,375,375,1,375,375,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,1,03,2,77
74372,2025,09,2,12,0,09,,2,5,4,1,,,2,3,17,04,18,3,2,1,360,0,1,360,0,,,,,,,37,,2519,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,95
74373,2025,09,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,11,,117
74374,2025,09,4,10,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,08,,83
74375,2025,09,1,59,0,05,,1,2,6,1,,,1,3,21,01,02,,,,375,375,1,375,375,0,,0,0,0,,21,,5077,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,229
74376,2025,09,1,46,6,05,,2,1,5,1,,,5,3,13,01,03,,,,400,400,1,400,400,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,03,1,237
74377,2025,09,1,35,4,05,,1,2,6,1,,,2,2,14,02,06,,,,400,400,1,400,400,0,,0,0,0,,33,,9615,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,1049
74378,2025,09,3,35,4,02,4,2,6,5,,1,1,2,1,14,03,11,,,,,,,,,,,,,,,,7,,,,,,11,2,1,4,10,3,2,,1,1,1,1,,1,,,1,15,,920
74379,2025,09,4,47,0,07,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,1,01,,54
74380,2025,09,1,59,0,10,,2,5,5,1,,,2,3,09,01,02,,,,400,400,1,400,400,0,,0,0,0,,17,,4125,3,1,1,3,,,,,,,,,,,,,,,,,1,01,,82
74381,2025,09,1,35,4,04,,2,1,5,1,,,1,2,11,08,37,,,,375,375,1,375,375,0,,0,0,0,,106,,2500,2,1,3,4,,,,,,,,,,,,,,,,,1,18,,132
74382,2025,09,4,35,3,10,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,1,01,,564
74383,2025,09,1,35,0,10,,1,1,2,1,,,2,3,08,03,13,,,,370,370,1,370,370,0,,0,0,0,,240,,3378,3,1,2,2,,,,,,,,,,,,,,,,,1,05,,739
74384,2025,09,4,35,0,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,11,,64
74385,2025,09,1,10,0,06,,2,1,4,1,,,1,3,16,07,34,,,,400,400,1,400,400,0,,0,0,0,,62,,2300,1,3,2,4,,,,,,,,,,,,,,,,,1,03,3,98
74386,2025,09,1,35,0,03,6,1,6,4,1,,,2,3,06,08,35,,,,500,500,1,500,500,0,,0,0,0,,14,,2700,3,1,3,3,,,,,,,,,,,,,,,,,1,02,,334
74387,2025,09,1,24,1,05,,1,2,4,1,,,2,3,06,07,33,,,,375,375,1,375,375,0,,0,0,0,,176,,3333,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,859
74388,2025,09,1,11,0,10,,1,2,2,1,,,6,3,01,01,04,,,,600,600,1,600,600,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,1,02,,50
74389,2025,09,4,59,9,12,,2,6,3,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,344
74390,2025,09,1,24,2,05,,2,4,5,1,,,1,3,16,05,20,,,,300,320,1,300,320,0,,0,20,20,,205,,3988,1,1,3,4,,,,,,,,,,,,,,,,,1,14,2,960
74391,2025,09,1,48,0,03,6,1,6,4,1,,,2,3,04,08,35,,,,400,500,1,400,500,0,,100,0,100,,1,,4500,3,1,3,3,,,,,,,,,,,,,,,,,1,01,,237
74392,2025,09,1,46,6,02,4,1,6,5,1,,,1,3,16,05,20,,,,370,380,1,370,380,0,,0,10,10,,1,,3638,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,250
74393,2025,09,4,35,0,05,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,1,12,2,355
74394,2025,09,1,35,0,02,4,2,6,5,1,,,1,3,16,05,20,,,,80,80,2,80,80,0,,0,0,0,6,5,,4000,1,1,2,4,,,,,,,,,,,,,,,,,1,03,,447
74395,2025,09,4,35,0,12,,1,4,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,316
74396,2025,09,1,10,0,01,1,1,6,1,1,,,2,3,15,07,34,,,,110,110,2,110,110,0,,0,0,0,4,24,,1750,3,1,1,1,,,,,,,,,,,,,,,,,2,03,,11
74397,2025,09,4,35,4,11,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,11,,825
74398,2025,09,1,59,0,03,6,2,6,4,1,,,2,3,19,07,34,,,,250,250,2,250,250,0,,0,0,0,4,26,,1800,1,1,1,1,,,,,,,,,,,,,,,,,1,01,,120
74399,2025,09,4,12,0,08,,1,1,2,,1,2,1,3,21,05,23,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,3,,,,,,,,,,,1,10,4,128
74400,2025,09,1,35,0,03,6,1,6,5,1,,,1,3,21,02,07,,,,375,375,1,375,375,0,,0,0,0,,29,,4267,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,134
74401,2025,09,1,48,0,10,,1,1,4,1,,,2,3,09,07,31,,,,550,550,1,550,550,0,,0,0,0,,22,,2500,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,174
74402,2025,09,1,59,9,09,,1,6,4,1,,,2,3,07,08,35,,,,400,400,1,400,400,0,,0,0,0,,163,,5000,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,290
74403,2025,09,4,10,0,11,,1,1,4,,1,1,1,3,16,01,02,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,2,,,,,,,,,,,,11,,63
74404,2025,09,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,11,,140
74405,2025,09,4,12,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,01,,158
74406,2025,09,1,35,0,09,,1,1,4,1,,,2,2,12,01,02,,,,375,300,1,375,300,75,3,0,0,0,,236,,4615,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,207
74407,2025,09,1,46,0,03,6,1,1,3,1,,,2,1,10,07,32,,,,250,250,2,250,250,0,,0,0,0,0,85,,1700,3,1,1,1,,,,,,,,,,,,,,,,,1,18,,57
74408,2025,09,1,24,2,05,,2,1,4,1,,,6,1,10,01,03,,,,200,200,2,200,200,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,1,03,2,364
74409,2025,09,4,13,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,11,,59
74410,2025,09,1,35,0,06,,2,2,6,2,,,3,3,17,04,15,,,,300,300,1,350,350,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,1,09,1,280
74411,2025,09,4,35,0,12,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,11,,63
74412,2025,09,1,59,9,04,,2,2,5,1,,,1,1,16,02,06,,,,350,350,1,350,350,0,,0,0,0,,10,,3352,1,3,1,3,,,,,,,,,,,,,,,,,2,02,,707
74413,2025,09,4,35,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,205
74414,2025,09,1,24,0,08,,1,6,1,1,,,2,3,08,10,42,,,,400,400,1,400,400,0,,0,0,0,,240,,2048,1,1,2,2,,,,,,,,,,,,,,,,,1,18,,135
74415,2025,09,4,35,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,11,,151
74416,2025,09,1,48,7,06,,2,1,4,2,,,2,2,10,07,31,,,,400,400,1,620,620,0,,0,0,0,,136,,2049,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,893
74417,2025,09,1,24,0,09,,1,2,4,1,,,1,3,16,07,34,,,,350,350,1,350,350,0,,0,0,0,,54,,2400,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,116
74418,2025,09,1,46,6,05,,1,1,4,1,,,1,3,17,04,16,,,,400,400,1,400,400,0,,0,0,0,,146,,5100,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,157
74419,2025,09,4,35,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,01,,241
74420,2025,09,4,12,0,03,6,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,2,01,,237
74421,2025,09,4,12,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,149
74422,2025,09,4,11,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,,,,,,,,,11,,33
74423,2025,09,1,24,2,10,,1,1,5,1,,,5,3,14,02,05,,,,400,300,1,400,300,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,963
74424,2025,09,1,35,0,05,,2,1,2,1,,,2,3,20,07,32,,,,300,300,1,300,300,0,,0,0,0,,186,,5000,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,342
74425,2025,09,1,24,0,04,,2,2,4,1,,,2,3,10,01,03,,,,350,350,1,350,350,0,,0,0,0,,128,,2235,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,106
74426,2025,09,1,12,0,09,,1,1,4,1,,,1,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,200,,2450,1,1,2,4,,,,,,,,,,,,,,,,,1,04,4,162
74427,2025,09,1,10,0,04,,2,6,4,1,,,2,3,06,01,04,,,,400,400,1,400,400,0,,0,0,0,,66,,4711,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,93
74428,2025,09,4,35,0,10,,1,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,1,18,,99
74429,2025,09,2,35,0,05,,1,6,2,1,,,2,3,06,08,35,3,1,1,400,0,1,400,0,,,,,,,54,,3100,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,432
74430,2025,09,1,35,4,04,,2,1,6,1,,,1,1,16,05,20,,,,450,450,1,450,450,0,,0,0,0,,1,,4231,1,3,4,4,,,,,,,,,,,,,,,,,1,02,,1275
74431,2025,09,1,11,0,06,,2,6,5,1,,,1,3,17,04,16,,,,375,375,1,375,375,0,,0,0,0,,209,,4950,1,1,4,4,,,,,,,,,,,,,,,,,1,15,4,62
74432,2025,09,1,13,0,06,,2,1,5,1,,,2,3,08,01,02,,,,400,480,1,400,480,0,,0,80,80,,240,,9952,3,1,3,4,,,,,,,,,,,,,,,,,1,03,2,61
74433,2025,09,1,24,2,01,1,1,6,1,1,,,2,3,10,07,34,,,,100,100,2,100,100,0,,0,0,0,4,17,,1610,3,1,2,2,,,,,,,,,,,,,,,,,2,03,,1171
74434,2025,09,1,11,0,03,5,2,6,4,1,,,1,2,17,04,18,,,,320,240,1,320,240,80,3,0,0,0,,51,,2860,1,1,3,3,,,,,,,,,,,,,,,,,1,14,1,67
74435,2025,09,2,24,0,05,,2,1,4,1,,,1,1,17,04,18,2,23,1,360,0,1,360,0,,,,,,,21,,2815,1,1,4,4,,,,,,,,,,,,,,,,,1,03,1,84
74436,2025,09,4,35,0,09,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,1,07,4,417
74437,2025,09,1,59,0,06,,1,2,4,1,,,2,3,06,01,04,,,,400,600,1,400,600,0,,200,0,200,,240,,5000,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,466
74438,2025,09,1,35,0,09,,2,1,5,1,,,2,3,08,02,09,,,,375,375,1,375,375,0,,0,0,0,,69,,2564,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,159
74439,2025,09,1,24,0,10,,2,1,4,1,,,2,3,19,07,34,,,,300,200,1,300,200,0,,0,0,0,,1,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,118
74440,2025,09,4,12,0,12,,1,3,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,139
74441,2025,09,4,35,4,12,,2,3,1,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,102
74442,2025,09,1,35,0,05,,1,2,4,1,,,2,3,11,08,35,,,,400,430,1,400,430,0,,30,0,30,,95,,6623,3,1,3,4,,,,,,,,,,,,,,,,,1,06,2,312
74443,2025,09,1,24,0,06,,1,1,5,1,,,2,1,07,08,35,,,,400,500,1,400,500,0,,100,0,100,,19,,3600,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,626
74444,2025,09,1,24,0,06,,2,1,4,1,,,2,3,07,01,04,,,,375,375,1,375,375,0,,0,0,0,,240,,9077,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,127
74445,2025,09,4,46,0,07,,1,6,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,1,,1,01,,90
74446,2025,09,1,24,1,11,,1,2,5,1,,,1,3,21,03,12,,,,140,125,2,140,125,15,4,0,0,0,5,99,,8100,3,3,4,4,,,,,,,,,,,,,,,,,,02,,358
74447,2025,09,1,35,4,07,,2,1,6,2,,,2,2,17,05,21,,,,350,350,1,400,400,0,,0,0,0,,89,,3700,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,825
74448,2025,09,1,47,0,10,,2,6,4,1,,,1,3,17,04,16,,,,373,393,1,373,393,0,,0,0,0,,207,,6291,1,1,1,4,,,,,,,,,,,,,,,,,1,01,,122
74449,2025,09,4,24,0,01,2,1,6,3,,1,1,2,3,18,06,28,,,,,,,,,,,,,,,,30,,,,,,,,,3,05,2,,,,,,,,,,,2,09,,172
74450,2025,09,4,48,0,11,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,01,,155
74451,2025,09,4,35,4,12,,1,6,0,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,01,,385
74452,2025,09,1,11,0,10,,2,1,4,1,,,1,3,17,04,18,,,,350,400,1,350,400,0,,0,0,0,,240,,3025,1,1,2,2,,,,,,,,,,,,,,,,,1,08,,60
74453,2025,09,1,35,3,10,,2,2,4,1,,,2,3,14,03,11,,,,375,405,1,375,405,120,1,0,150,150,,132,,5333,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,511
74454,2025,09,4,59,0,07,,2,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,1,06,3,675
74455,2025,09,1,12,0,04,,2,6,4,1,,,1,3,17,04,18,,,,400,480,1,400,480,0,,80,0,80,,24,,2700,1,1,2,4,,,,,,,,,,,,,,,,,1,18,,211
74456,2025,09,1,35,0,08,,2,4,4,1,,,2,3,17,04,18,,,,320,440,1,320,440,0,,120,0,120,,44,,2700,1,1,2,2,,,,,,,,,,,,,,,,,1,14,3,806
74457,2025,09,1,10,0,04,,1,6,2,1,,,2,3,10,07,34,,,,200,200,2,200,200,0,,0,0,0,7,89,,1785,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,60
74458,2025,09,1,13,0,04,,1,1,4,1,,,2,3,06,01,04,,,,400,400,1,400,400,0,,0,0,0,,181,,4327,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,118
74459,2025,09,4,48,7,07,,2,1,6,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,1,06,2,759
74460,2025,09,1,35,0,10,,2,3,4,1,,,1,3,21,02,09,,,,375,375,1,375,375,0,,0,0,0,,240,,3000,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,61
74461,2025,09,1,35,0,07,,2,5,5,1,,,1,3,13,02,07,,,,362,362,1,362,362,0,,0,0,0,,67,,3856,1,1,2,4,,,,,,,,,,,,,,,,,1,14,3,411
74462,2025,09,4,11,0,01,2,1,6,2,,1,1,1,3,21,02,07,,,,,,,,,,,,,,,,4,,,,,,,,,3,05,2,,,,,,,,,,,2,03,,65
74463,2025,09,1,24,0,02,3,2,6,4,1,,,1,3,17,04,16,,,,140,70,2,140,70,0,,70,0,70,4,30,,3310,1,4,4,4,,,,,,,,,,,,,,,,,2,04,,135
74464,2025,09,4,10,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,05,,76
74465,2025,09,4,59,9,06,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,1,06,2,981
74466,2025,09,1,59,0,08,,2,1,2,1,,,1,3,17,02,08,,,,350,350,1,350,350,0,,0,0,0,,88,,3400,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,224
74467,2025,09,1,59,0,02,4,2,6,4,1,,,6,3,20,05,26,,,,400,400,1,400,400,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,01,,527
74468,2025,09,1,59,0,04,,1,1,3,1,,,2,3,09,08,38,,,,400,443,1,400,443,0,,43,0,43,,119,,4078,3,1,2,4,,,,,,,,,,,,,,,,,1,03,1,245
74469,2025,09,1,13,0,03,6,2,2,4,1,,,1,3,17,04,17,,,,300,300,1,300,300,0,,0,0,0,,89,,3119,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,87
74470,2025,09,4,59,0,12,,1,1,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,11,,557
74471,2025,09,1,35,0,03,6,2,2,4,1,,,1,3,21,05,25,,,,400,400,1,400,400,0,,0,0,0,,7,,3300,1,1,2,2,,,,,,,,,,,,,,,,,1,03,1,289
74472,2025,09,1,24,0,01,1,1,6,1,1,,,2,3,19,07,34,,,,100,100,2,100,100,0,,0,0,0,4,6,,1900,3,3,1,3,,,,,,,,,,,,,,,,,2,03,,111
74473,2025,09,4,35,4,02,3,2,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,217
74474,2025,09,1,35,0,09,,2,5,4,1,,,2,3,07,10,41,,,,400,425,1,400,425,0,,25,0,25,,37,,2384,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,175
74475,2025,09,1,46,6,11,,2,6,4,1,,,2,3,19,07,34,,,,400,400,1,400,400,0,,0,0,0,,132,,1660,3,1,2,4,,,,,,,,,,,,,,,,,,01,,97
74476,2025,09,1,13,0,09,,2,1,2,1,,,1,3,16,05,25,,,,375,375,1,375,375,0,,0,0,0,,240,,3000,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,102
74477,2025,09,1,35,4,06,,2,4,4,1,,,2,2,11,07,33,,,,190,210,2,190,210,0,,0,80,80,2,4,,3700,1,1,1,4,,,,,,,,,,,,,,,,,1,14,2,749
74478,2025,09,4,24,2,04,,1,6,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,1,16,1,844
74479,2025,09,1,24,0,08,,1,4,4,1,,,2,3,15,09,40,,,,400,400,1,400,400,0,,0,0,0,,29,,3300,1,4,3,3,,,,,,,,,,,,,,,,,1,15,4,250
74480,2025,09,4,35,4,05,,2,1,6,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,1,12,1,310
74481,2025,09,1,59,0,07,,2,2,6,1,,,1,3,21,01,02,,,,350,480,1,350,480,20,2,0,150,150,,240,,10989,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,242
74482,2025,09,1,35,4,07,,1,5,4,1,,,1,2,11,08,37,,,,400,400,1,400,400,0,,0,0,0,,47,,2175,1,1,2,4,,,,,,,,,,,,,,,,,1,01,,94
74483,2025,09,1,10,0,02,4,1,6,5,1,,,1,3,10,07,34,,,,100,100,2,100,100,0,,0,0,0,6,10,,2000,1,4,3,3,,,,,,,,,,,,,,,,,1,03,,106
74484,2025,09,1,35,4,08,,2,1,5,1,,,2,2,11,07,33,,,,200,250,2,200,250,0,,0,10,10,5,240,,6000,1,1,4,4,,,,,,,,,,,,,,,,,1,09,2,141
74485,2025,09,1,47,0,03,6,2,2,5,1,,,2,3,17,05,21,,,,400,400,1,400,400,0,,0,0,0,,7,,3300,1,1,2,2,,,,,,,,,,,,,,,,,1,02,,132
74486,2025,09,1,13,0,12,,2,1,4,1,,,6,3,12,07,32,,,,150,150,2,150,150,,,,,,0,34,,,,,,,,,,,,,,,,,,,,,,,,02,,59
74487,2025,09,4,46,0,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,52
74488,2025,09,1,13,0,08,,2,1,4,1,,,1,3,17,02,07,,,,375,375,1,375,375,0,,0,0,0,,1,,2635,1,1,4,4,,,,,,,,,,,,,,,,,1,04,4,173
74489,2025,09,1,35,0,07,,1,1,2,2,,,1,3,21,07,31,,,,400,400,1,600,600,0,,0,0,0,,193,,3846,1,1,4,4,,,,,,,,,,,,,,,,,1,03,3,113
